,Item_Fat_Content,Item_MRP,Item_Outlet_Sales,Item_Type_Category,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type
2671,Low Fat,86.0882,1116.5466,Drinks,0.045371855,5.73,1997,OUT046,Tier 1,Small,Supermarket Type1
2672,Low Fat,149.0708,1203.7664,Non-Consumable,0.028642712,12.15,1999,OUT049,Tier 1,Medium,Supermarket Type1
2673,Regular,174.637,2999.429,FOOD,0.017047751,5.44,1987,OUT013,Tier 3,High,Supermarket Type1
2674,Regular,165.021,3425.5409999999997,FOOD,0.042562588,17.7,2002,OUT045,Tier 2,Medium,Supermarket Type1
2675,Low Fat,240.6196,4579.3724,Non-Consumable,0.18176926399999999,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
2676,Low Fat,180.666,4134.6179999999995,Drinks,0.016812745,12.1,1987,OUT013,Tier 3,High,Supermarket Type1
2677,Low Fat,145.6418,3384.2614,FOOD,0.06595278007399345,8.355,1987,OUT013,Tier 3,High,Supermarket Type1
2678,Regular,151.1366,453.4098,FOOD,0.016516867,6.26,1998,OUT010,Tier 3,Medium,Grocery Store
2679,Low Fat,101.37,2097.27,Non-Consumable,0.13496039699999998,15.75,1987,OUT013,Tier 3,High,Supermarket Type1
2680,Low Fat,221.5456,6852.4136,FOOD,0.045614252,5.905,1987,OUT013,Tier 3,High,Supermarket Type1
2681,Low Fat,210.3902,1486.7314,Non-Consumable,0.099136036,16.0,1997,OUT046,Tier 1,Small,Supermarket Type1
2682,Low Fat,148.9418,3531.4032,Non-Consumable,0.014222617,20.25,1997,OUT046,Tier 1,Small,Supermarket Type1
2683,Low Fat,83.4224,1448.7808,FOOD,0.037457098,5.175,1999,OUT049,Tier 1,Medium,Supermarket Type1
2684,Low Fat,77.2644,1335.5948,FOOD,0.07927948900000001,9.0,1987,OUT013,Tier 3,High,Supermarket Type1
2685,Regular,168.2132,2367.5848,FOOD,0.045835395,15.6,1999,OUT049,Tier 1,Medium,Supermarket Type1
2686,Regular,107.7622,2011.3818,FOOD,0.029616108,5.175,2009,OUT018,Tier 3,Medium,Supermarket Type2
2687,Low Fat,175.4028,6729.9064,Non-Consumable,0.06595278007399345,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
2688,Low Fat,83.3566,1860.2452,FOOD,0.0576269,18.7,1999,OUT049,Tier 1,Medium,Supermarket Type1
2689,Low Fat,182.6976,3440.8544,Non-Consumable,0.015687045,17.6,1997,OUT046,Tier 1,Small,Supermarket Type1
2690,Low Fat,43.5086,1070.6064,Non-Consumable,0.162960415,18.2,1987,OUT013,Tier 3,High,Supermarket Type1
2691,Low Fat,179.5686,1422.1488,Non-Consumable,0.024651269,13.15,1997,OUT046,Tier 1,Small,Supermarket Type1
2692,Regular,130.231,129.83100000000002,FOOD,0.09119581800000001,8.6,1998,OUT010,Tier 3,Medium,Grocery Store
2693,Regular,168.6448,3408.8959999999997,FOOD,0.058542509000000006,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
2694,Low Fat,262.1594,3139.9128,FOOD,0.08960832099999999,20.35,1999,OUT049,Tier 1,Medium,Supermarket Type1
2695,Low Fat,140.6812,3704.5112,Non-Consumable,0.067766896,7.39,2004,OUT035,Tier 2,Small,Supermarket Type1
2696,Low Fat,88.7514,2656.542,Non-Consumable,0.041355366,19.6,1999,OUT049,Tier 1,Medium,Supermarket Type1
2697,Low Fat,95.441,193.082,FOOD,0.14591330800000002,16.25,1998,OUT010,Tier 3,Medium,Grocery Store
2698,Low Fat,86.5198,1395.5168,Drinks,0.027748176,6.28,1999,OUT049,Tier 1,Medium,Supermarket Type1
2699,Low Fat,226.072,3621.952,Drinks,0.159201868,9.395,1987,OUT013,Tier 3,High,Supermarket Type1
2700,Low Fat,79.1986,778.9860000000001,FOOD,0.052274691,7.72,2007,OUT017,Tier 2,Medium,Supermarket Type1
2701,Low Fat,106.4938,2465.4574,Non-Consumable,0.042175992,12.65,1987,OUT013,Tier 3,High,Supermarket Type1
2702,Low Fat,175.1738,347.5476,FOOD,0.057933643,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
2703,Low Fat,88.7856,966.7416,FOOD,0.06595278007399345,16.75,2002,OUT045,Tier 2,Medium,Supermarket Type1
2704,Regular,102.3332,922.7988,FOOD,0.026280116,15.5,1987,OUT013,Tier 3,High,Supermarket Type1
2705,Low Fat,153.3682,1219.7456,Drinks,0.086916126,8.88,1999,OUT049,Tier 1,Medium,Supermarket Type1
2706,Low Fat,126.3046,747.0276,FOOD,0.075347426,18.25,2002,OUT045,Tier 2,Medium,Supermarket Type1
2707,Low Fat,52.9298,539.298,FOOD,0.040410039,8.935,2007,OUT017,Tier 2,Medium,Supermarket Type1
2708,Low Fat,210.7902,4460.1942,Non-Consumable,0.09911729,16.0,2004,OUT035,Tier 2,Small,Supermarket Type1
2709,Low Fat,55.093,1018.674,FOOD,0.053439522,19.7,2009,OUT018,Tier 3,Medium,Supermarket Type2
2710,Low Fat,93.9778,2816.3340000000003,FOOD,0.023448504,20.6,2004,OUT035,Tier 2,Small,Supermarket Type1
2711,Low Fat,32.4558,101.8674,Non-Consumable,0.10803043400000001,19.25,1997,OUT046,Tier 1,Small,Supermarket Type1
2712,Regular,198.31099999999998,2553.343,FOOD,0.024404558,14.15,1997,OUT046,Tier 1,Small,Supermarket Type1
2713,Regular,58.2588,343.5528,FOOD,0.010961483000000001,6.63,2002,OUT045,Tier 2,Medium,Supermarket Type1
2714,Regular,39.6138,365.5242,FOOD,0.026358005,11.8,1997,OUT046,Tier 1,Small,Supermarket Type1
2715,Low Fat,85.9566,169.1132,FOOD,0.03627089,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
2716,Low Fat,155.563,4224.501,FOOD,0.137227848,12.85,1997,OUT046,Tier 1,Small,Supermarket Type1
2717,Regular,239.8222,4063.3774,FOOD,0.144832027,11.6,2007,OUT017,Tier 2,Medium,Supermarket Type1
2718,Regular,97.0726,293.6178,FOOD,0.029157849,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
2719,Regular,161.0552,3411.5592,FOOD,0.058756205,12.15,2007,OUT017,Tier 2,Medium,Supermarket Type1
2720,Low Fat,128.2994,2698.4874,FOOD,0.14110815599999998,4.635,1999,OUT049,Tier 1,Medium,Supermarket Type1
2721,Low Fat,48.5718,425.4462,Drinks,0.024325592000000004,19.6,2009,OUT018,Tier 3,Medium,Supermarket Type2
2722,Regular,95.0752,2588.6304,FOOD,0.121500143,20.2,2002,OUT045,Tier 2,Medium,Supermarket Type1
2723,Regular,185.2266,5901.6512,FOOD,0.160653682,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
2724,Regular,44.6112,511.3344,Drinks,0.109096371,9.395,1997,OUT046,Tier 1,Small,Supermarket Type1
2725,Regular,232.8616,2812.3392,FOOD,0.069574013,11.395,2004,OUT035,Tier 2,Small,Supermarket Type1
2726,Regular,158.792,2556.672,FOOD,0.027458099,19.5,2009,OUT018,Tier 3,Medium,Supermarket Type2
2727,Regular,184.4266,3504.1054,FOOD,0.09222675400000001,18.35,1997,OUT046,Tier 1,Small,Supermarket Type1
2728,Regular,173.4764,171.7764,FOOD,0.234733477,5.365,1998,OUT010,Tier 3,Medium,Grocery Store
2729,Regular,180.4344,535.3032,FOOD,0.014144442,11.8,2009,OUT018,Tier 3,Medium,Supermarket Type2
2730,Low Fat,247.5118,2470.118,FOOD,0.056754035999999994,11.3,2007,OUT017,Tier 2,Medium,Supermarket Type1
2731,Low Fat,104.0964,525.982,Non-Consumable,0.023999722,19.6,2002,OUT045,Tier 2,Medium,Supermarket Type1
2732,Low Fat,182.0634,4544.085,FOOD,0.041355366,14.0,1999,OUT049,Tier 1,Medium,Supermarket Type1
2733,Low Fat,84.3592,743.0328,Drinks,0.024655594,19.7,1997,OUT046,Tier 1,Small,Supermarket Type1
2734,Low Fat,220.0798,4848.3556,FOOD,0.081134826,12.5,1997,OUT046,Tier 1,Small,Supermarket Type1
2735,Low Fat,191.253,2656.542,Non-Consumable,0.052608525,12.3,2002,OUT045,Tier 2,Medium,Supermarket Type1
2736,Low Fat,165.2158,2840.9686,FOOD,0.084452363,7.435,1997,OUT046,Tier 1,Small,Supermarket Type1
2737,Low Fat,146.9076,2956.152,FOOD,0.033899898,6.48,1997,OUT046,Tier 1,Small,Supermarket Type1
2738,Low Fat,154.6314,1861.5768,FOOD,0.058042925999999995,17.6,1987,OUT013,Tier 3,High,Supermarket Type1
2739,Low Fat,188.453,4364.319,FOOD,0.11969288800000001,8.155,2002,OUT045,Tier 2,Medium,Supermarket Type1
2740,Low Fat,253.4356,2797.6916,FOOD,0.0343603,16.1,1999,OUT049,Tier 1,Medium,Supermarket Type1
2741,Regular,199.0768,2759.0752,FOOD,0.10092250300000001,15.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
2742,Low Fat,109.3228,2431.5016,Non-Consumable,0.016956266,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
2743,Low Fat,121.0098,2530.7058,FOOD,0.092576144,4.785,2004,OUT035,Tier 2,Small,Supermarket Type1
2744,Low Fat,197.1084,4761.8016,Non-Consumable,0.025742955,14.6,1999,OUT049,Tier 1,Medium,Supermarket Type1
2745,Low Fat,95.4436,1229.0668,FOOD,0.029812714,6.445,2009,OUT018,Tier 3,Medium,Supermarket Type2
2746,Regular,55.0298,647.1576,FOOD,0.133382115,4.88,1987,OUT013,Tier 3,High,Supermarket Type1
2747,Regular,88.5198,261.6594,FOOD,0.06595278007399345,8.1,1987,OUT013,Tier 3,High,Supermarket Type1
2748,Low Fat,97.9042,1686.4714,FOOD,0.039484739,8.395,2004,OUT035,Tier 2,Small,Supermarket Type1
2749,Low Fat,250.175,2996.1,Non-Consumable,0.021425341,10.0,1997,OUT046,Tier 1,Small,Supermarket Type1
2750,Regular,143.8128,4458.1968,FOOD,0.02624324,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
2751,Regular,77.1328,2239.7512,FOOD,0.185704641,12.35,1987,OUT013,Tier 3,High,Supermarket Type1
2752,Low Fat,192.4478,2712.4692,Non-Consumable,0.066668724,11.3,2004,OUT035,Tier 2,Small,Supermarket Type1
2753,Regular,119.6124,592.562,FOOD,0.14930549699999998,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
2754,Regular,85.75399999999999,2163.85,FOOD,0.030688557,19.5,2004,OUT035,Tier 2,Small,Supermarket Type1
2755,Low Fat,110.3912,3275.736,FOOD,0.041803291,19.7,1999,OUT049,Tier 1,Medium,Supermarket Type1
2756,Regular,32.6558,679.1160000000001,FOOD,0.08286168599999999,7.75,1987,OUT013,Tier 3,High,Supermarket Type1
2757,Low Fat,88.48299999999999,988.7130000000001,FOOD,0.076385385,15.1,2009,OUT018,Tier 3,Medium,Supermarket Type2
2758,Low Fat,111.5228,1768.3648,FOOD,0.021498767999999998,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
2759,Low Fat,116.6124,1540.6612,Non-Consumable,0.033102681,11.1,2004,OUT035,Tier 2,Small,Supermarket Type1
2760,Low Fat,142.0128,2588.6304,FOOD,0.058676973,7.075,2007,OUT017,Tier 2,Medium,Supermarket Type1
2761,Low Fat,108.4596,3020.0688,FOOD,0.021531416,7.97,2004,OUT035,Tier 2,Small,Supermarket Type1
2762,Low Fat,151.0708,2858.9452,Non-Consumable,0.028592842,12.15,2004,OUT035,Tier 2,Small,Supermarket Type1
2763,Low Fat,200.4084,3968.1679999999997,FOOD,0.06714840700000001,14.1,2009,OUT018,Tier 3,Medium,Supermarket Type2
2764,Low Fat,56.2246,1737.7379999999998,FOOD,0.026552056,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
2765,Regular,175.8712,175.7712,FOOD,0.06030268900000001,11.1,1998,OUT010,Tier 3,Medium,Grocery Store
2766,Low Fat,111.686,452.744,Drinks,0.13826987300000002,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
2767,Regular,186.5582,185.7582,FOOD,0.036109859,7.42,1998,OUT010,Tier 3,Medium,Grocery Store
2768,Low Fat,52.1324,934.7832,FOOD,0.020579897,16.35,1999,OUT049,Tier 1,Medium,Supermarket Type1
2769,Regular,146.8418,1765.7016,FOOD,0.025912378,19.1,1999,OUT049,Tier 1,Medium,Supermarket Type1
2770,Regular,143.8102,291.6204,FOOD,0.086077865,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
2771,Regular,102.899,1651.184,FOOD,0.044432887000000004,5.19,2009,OUT018,Tier 3,Medium,Supermarket Type2
2772,Low Fat,200.2084,4563.3932,Drinks,0.115346634,11.8,1999,OUT049,Tier 1,Medium,Supermarket Type1
2773,Regular,87.9856,1494.0552,FOOD,0.063226306,11.35,1997,OUT046,Tier 1,Small,Supermarket Type1
2774,Low Fat,109.6912,1419.4856,Non-Consumable,0.03366718,15.2,2002,OUT045,Tier 2,Medium,Supermarket Type1
2775,Low Fat,128.8652,1291.652,FOOD,0.17386795800000002,11.5,2002,OUT045,Tier 2,Medium,Supermarket Type1
2776,Regular,240.8538,7931.6754,FOOD,0.022936487999999998,20.25,2004,OUT035,Tier 2,Small,Supermarket Type1
2777,Low Fat,196.5084,595.2252,Non-Consumable,0.054585372,10.1,1987,OUT013,Tier 3,High,Supermarket Type1
2778,Low Fat,120.1782,2026.0294,FOOD,0.020913071000000002,13.1,2002,OUT045,Tier 2,Medium,Supermarket Type1
2779,Low Fat,259.5278,2603.278,Non-Consumable,0.104230135,12.0,1997,OUT046,Tier 1,Small,Supermarket Type1
2780,Low Fat,106.5622,2117.244,FOOD,0.111923422,19.0,1997,OUT046,Tier 1,Small,Supermarket Type1
2781,Low Fat,83.8592,247.6776,Drinks,0.024756031,19.7,2009,OUT018,Tier 3,Medium,Supermarket Type2
2782,Regular,256.133,256.33299999999997,FOOD,0.135375727,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
2783,Low Fat,120.9414,2680.5108,Non-Consumable,0.012679226000000002,18.6,2002,OUT045,Tier 2,Medium,Supermarket Type1
2784,Low Fat,129.0652,3487.4604,FOOD,0.173483253,11.5,2004,OUT035,Tier 2,Small,Supermarket Type1
2785,Low Fat,187.9556,2816.3340000000003,FOOD,0.045138797,16.75,2002,OUT045,Tier 2,Medium,Supermarket Type1
2786,Low Fat,254.433,2050.6639999999998,FOOD,0.04282359,18.85,2009,OUT018,Tier 3,Medium,Supermarket Type2
2787,Low Fat,161.5236,1288.9888,Drinks,0.115010655,6.135,2004,OUT035,Tier 2,Small,Supermarket Type1
2788,Low Fat,184.4266,3688.532,FOOD,0.16977634600000002,20.7,2004,OUT035,Tier 2,Small,Supermarket Type1
2789,Low Fat,165.4526,1644.526,Drinks,0.041608488,17.6,2004,OUT035,Tier 2,Small,Supermarket Type1
2790,Low Fat,228.3668,5298.4364,Non-Consumable,0.072608647,16.0,1987,OUT013,Tier 3,High,Supermarket Type1
2791,Low Fat,176.83700000000002,2117.244,Non-Consumable,0.130191993,8.92,2002,OUT045,Tier 2,Medium,Supermarket Type1
2792,Low Fat,108.8912,327.5736,Non-Consumable,0.11193119300000001,17.75,2007,OUT017,Tier 2,Medium,Supermarket Type1
2793,Low Fat,78.167,1837.608,FOOD,0.116913245,15.6,1997,OUT046,Tier 1,Small,Supermarket Type1
2794,Regular,232.9958,934.7832,Drinks,0.13511877,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
2795,Regular,154.6656,308.9312,FOOD,0.063416566,17.75,1998,OUT010,Tier 3,Medium,Grocery Store
2796,Low Fat,85.5882,171.7764,Drinks,0.075943184,5.73,1998,OUT010,Tier 3,Medium,Grocery Store
2797,Low Fat,188.1898,1496.7184,Drinks,0.05190652,5.73,2002,OUT045,Tier 2,Medium,Supermarket Type1
2798,Low Fat,106.7964,525.982,FOOD,0.17506050399999998,9.3,2009,OUT018,Tier 3,Medium,Supermarket Type2
2799,Low Fat,187.6898,3928.8858,Non-Consumable,0.09989342400000001,20.2,2004,OUT035,Tier 2,Small,Supermarket Type1
2800,Low Fat,55.7298,161.7894,FOOD,0.178923163,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
2801,Low Fat,119.244,2636.5679999999998,FOOD,0.06595278007399345,12.15,2004,OUT035,Tier 2,Small,Supermarket Type1
2802,Low Fat,260.4278,3644.5892,FOOD,0.068765205,21.35,1987,OUT013,Tier 3,High,Supermarket Type1
2803,Regular,175.5028,6729.9064,FOOD,0.096906831,20.2,2009,OUT018,Tier 3,Medium,Supermarket Type2
2804,Low Fat,193.982,2316.984,Non-Consumable,0.096862255,6.57,2004,OUT035,Tier 2,Small,Supermarket Type1
2805,Regular,166.9184,3302.368,FOOD,0.062528426,19.35,1997,OUT046,Tier 1,Small,Supermarket Type1
2806,Low Fat,143.2154,2127.231,Non-Consumable,0.032621545,8.6,1997,OUT046,Tier 1,Small,Supermarket Type1
2807,Low Fat,142.247,2862.94,Non-Consumable,0.05190268,8.51,1987,OUT013,Tier 3,High,Supermarket Type1
2808,Regular,141.5838,3231.1274,FOOD,0.17024678199999999,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
2809,Low Fat,237.1906,237.6906,FOOD,0.05461082900000001,7.5,1998,OUT010,Tier 3,Medium,Grocery Store
2810,Low Fat,86.0224,1022.6688,FOOD,0.127517605,14.3,2004,OUT035,Tier 2,Small,Supermarket Type1
2811,Low Fat,45.506,466.06,Drinks,0.064271703,15.0,2002,OUT045,Tier 2,Medium,Supermarket Type1
2812,Low Fat,75.7328,617.8624,FOOD,0.13030659,14.3,1987,OUT013,Tier 3,High,Supermarket Type1
2813,Low Fat,112.486,113.186,Drinks,0.187841082,10.195,1998,OUT010,Tier 3,Medium,Grocery Store
2814,Regular,154.9998,3075.9959999999996,FOOD,0.046625941,6.825,2004,OUT035,Tier 2,Small,Supermarket Type1
2815,Low Fat,231.40099999999998,2067.3089999999997,FOOD,0.035410748,12.65,1997,OUT046,Tier 1,Small,Supermarket Type1
2816,Low Fat,164.0526,4769.1254,Non-Consumable,0.032250092,11.15,2004,OUT035,Tier 2,Small,Supermarket Type1
2817,Low Fat,42.4138,243.6828,Drinks,0.045378573,19.1,1999,OUT049,Tier 1,Medium,Supermarket Type1
2818,Low Fat,131.4284,263.6568,FOOD,0.0926587,18.85,1998,OUT010,Tier 3,Medium,Grocery Store
2819,Low Fat,45.5718,945.436,Drinks,0.024222321,19.6,2004,OUT035,Tier 2,Small,Supermarket Type1
2820,Low Fat,217.3166,1306.2996,FOOD,0.055518167,15.1,2007,OUT017,Tier 2,Medium,Supermarket Type1
2821,Low Fat,51.6008,1821.6288,FOOD,0.031946638,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
2822,Low Fat,175.5712,1230.3984,FOOD,0.093983518,6.425,2007,OUT017,Tier 2,Medium,Supermarket Type1
2823,Low Fat,209.627,1887.543,Non-Consumable,0.098822387,8.88,2002,OUT045,Tier 2,Medium,Supermarket Type1
2824,Low Fat,73.738,1318.2839999999999,FOOD,0.009410528,12.3,1997,OUT046,Tier 1,Small,Supermarket Type1
2825,Low Fat,46.406000000000006,186.424,FOOD,0.169139066,12.85,2009,OUT018,Tier 3,Medium,Supermarket Type2
2826,Regular,197.9742,995.3710000000001,FOOD,0.043122189000000005,11.35,1987,OUT013,Tier 3,High,Supermarket Type1
2827,Low Fat,40.9138,1380.8692,Drinks,0.035769657,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
2828,Regular,228.372,905.488,FOOD,0.10361083,19.0,1999,OUT049,Tier 1,Medium,Supermarket Type1
2829,Regular,115.5808,1874.8928,FOOD,0.044974050999999994,10.195,2004,OUT035,Tier 2,Small,Supermarket Type1
2830,Low Fat,238.088,6231.888000000001,Non-Consumable,0.018920019,8.27,2007,OUT017,Tier 2,Medium,Supermarket Type1
2831,Regular,124.1072,1837.608,FOOD,0.054142088,14.85,2007,OUT017,Tier 2,Medium,Supermarket Type1
2832,Low Fat,98.241,289.623,FOOD,0.06595278007399345,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
2833,Low Fat,117.2124,2133.2232,FOOD,0.12464553800000001,18.0,1999,OUT049,Tier 1,Medium,Supermarket Type1
2834,Low Fat,172.108,2250.404,FOOD,0.11045982800000001,7.1,2009,OUT018,Tier 3,Medium,Supermarket Type2
2835,Low Fat,94.0462,1480.7392,FOOD,0.013957308,8.355,2002,OUT045,Tier 2,Medium,Supermarket Type1
2836,Regular,84.6908,503.3448,FOOD,0.056386541,9.8,1997,OUT046,Tier 1,Small,Supermarket Type1
2837,Regular,60.0904,1113.2176,FOOD,0.012273747,18.2,2007,OUT017,Tier 2,Medium,Supermarket Type1
2838,Regular,229.7984,6024.1584,FOOD,0.090473389,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
2839,Low Fat,161.9552,4711.2008,Non-Consumable,0.08335939099999999,14.65,1997,OUT046,Tier 1,Small,Supermarket Type1
2840,Low Fat,154.4682,152.4682,FOOD,0.11216169699999999,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
2841,Regular,224.0404,5851.0504,FOOD,0.128805815,9.695,2009,OUT018,Tier 3,Medium,Supermarket Type2
2842,Low Fat,106.6938,2251.0698,Non-Consumable,0.090596378,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
2843,Regular,233.83,2796.36,FOOD,0.056637129,13.85,2007,OUT017,Tier 2,Medium,Supermarket Type1
2844,Regular,35.7558,611.2044,FOOD,0.08305963400000001,7.75,1999,OUT049,Tier 1,Medium,Supermarket Type1
2845,Regular,178.5344,3390.2536,FOOD,0.014115626000000001,11.8,2002,OUT045,Tier 2,Medium,Supermarket Type1
2846,Low Fat,247.146,492.69199999999995,Non-Consumable,0.076866235,12.3,2009,OUT018,Tier 3,Medium,Supermarket Type2
2847,Regular,88.9856,1669.8264,FOOD,0.099188598,16.0,1987,OUT013,Tier 3,High,Supermarket Type1
2848,Low Fat,131.3942,927.4594,Non-Consumable,0.021010687000000004,11.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
2849,Regular,151.8366,6196.6006,FOOD,0.057143515,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
2850,Low Fat,56.3588,744.3644,FOOD,0.052607932,7.36,2007,OUT017,Tier 2,Medium,Supermarket Type1
2851,Regular,91.212,466.06,FOOD,0.070645636,7.64,1987,OUT013,Tier 3,High,Supermarket Type1
2852,Low Fat,158.1262,4137.2812,FOOD,0.014568036000000001,17.75,1987,OUT013,Tier 3,High,Supermarket Type1
2853,Low Fat,34.8216,207.7296,FOOD,0.073524776,17.75,1999,OUT049,Tier 1,Medium,Supermarket Type1
2854,Low Fat,100.5384,2463.46,Non-Consumable,0.046559447999999996,7.27,1997,OUT046,Tier 1,Small,Supermarket Type1
2855,Low Fat,33.2216,138.4864,Non-Consumable,0.309390255,7.67,1998,OUT010,Tier 3,Medium,Grocery Store
2856,Regular,157.66299999999998,1095.241,FOOD,0.039247736,20.2,1997,OUT046,Tier 1,Small,Supermarket Type1
2857,Low Fat,143.1496,2258.3936,FOOD,0.040945898,16.0,1997,OUT046,Tier 1,Small,Supermarket Type1
2858,Low Fat,111.1228,663.1368,FOOD,0.031331581000000004,9.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
2859,Low Fat,233.8958,2103.2622,FOOD,0.096929994,19.1,2002,OUT045,Tier 2,Medium,Supermarket Type1
2860,Regular,219.8456,4863.0032,FOOD,0.026840766000000002,15.0,1997,OUT046,Tier 1,Small,Supermarket Type1
2861,Low Fat,262.691,6048.793000000001,FOOD,0.06595278007399345,7.035,1987,OUT013,Tier 3,High,Supermarket Type1
2862,Low Fat,117.2466,2239.0854,FOOD,0.041429246,19.75,1999,OUT049,Tier 1,Medium,Supermarket Type1
2863,Regular,145.276,5273.1359999999995,FOOD,0.06595278007399345,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
2864,Regular,196.4794,5852.382,FOOD,0.06595278007399345,12.792854228644991,1985,OUT027,Tier 3,Medium,Supermarket Type3
2865,Regular,102.5674,1629.8784,FOOD,0.025978802000000002,11.8,2002,OUT045,Tier 2,Medium,Supermarket Type1
2866,Regular,126.2704,250.3408,FOOD,0.066006824,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
2867,Regular,178.5318,180.4318,FOOD,0.06595278007399345,12.792854228644991,1985,OUT019,Tier 1,Small,Grocery Store
2868,Low Fat,40.3138,527.9794,Drinks,0.045492697,19.1,2009,OUT018,Tier 3,Medium,Supermarket Type2
2869,Regular,156.7946,2840.3028,FOOD,0.043618827,13.6,1987,OUT013,Tier 3,High,Supermarket Type1
2870,Regular,99.5358,1407.5012,FOOD,0.005963881,5.34,1997,OUT046,Tier 1,Small,Supermarket Type1
2871,Low Fat,197.111,589.2330000000001,FOOD,0.08982696,18.2,1987,OUT013,Tier 3,High,Supermarket Type1
2872,Low Fat,38.6506,796.9626,Non-Consumable,0.079431643,12.15,1997,OUT046,Tier 1,Small,Supermarket Type1
2873,Low Fat,109.8228,1657.842,Non-Consumable,0.017135155,14.35,2007,OUT017,Tier 2,Medium,Supermarket Type1
2874,Low Fat,99.2016,1518.024,FOOD,0.056005781,17.35,1999,OUT049,Tier 1,Medium,Supermarket Type1
2875,Regular,156.8972,467.3916,FOOD,0.145253944,10.695,1998,OUT010,Tier 3,Medium,Grocery Store
2876,Regular,62.351000000000006,885.5139999999999,FOOD,0.03838080000000001,7.22,1999,OUT049,Tier 1,Medium,Supermarket Type1
